team_ct_wins_round,map_id,elapsed_since_bombplant,bombplant_site,round_number,round_of_half,rounds_per_half,team_ct_player1_is_alive,team_ct_player1_equipped_weapon,team_ct_player1_has_helmet,team_ct_player1_has_kevlar,team_ct_player1_hp,team_ct_player1_equipment_value,team_ct_player1_has_defuse_kit,team_ct_player2_is_alive,team_ct_player2_equipped_weapon,team_ct_player2_has_helmet,team_ct_player2_has_kevlar,team_ct_player2_hp,team_ct_player2_equipment_value,team_ct_player2_has_defuse_kit,team_ct_player3_is_alive,team_ct_player3_equipped_weapon,team_ct_player3_has_helmet,team_ct_player3_has_kevlar,team_ct_player3_hp,team_ct_player3_equipment_value,team_ct_player3_has_defuse_kit,team_ct_player4_is_alive,team_ct_player4_equipped_weapon,team_ct_player4_has_helmet,team_ct_player4_has_kevlar,team_ct_player4_hp,team_ct_player4_equipment_value,team_ct_player4_has_defuse_kit,team_ct_player5_is_alive,team_ct_player5_equipped_weapon,team_ct_player5_has_helmet,team_ct_player5_has_kevlar,team_ct_player5_hp,team_ct_player5_equipment_value,team_ct_player5_has_defuse_kit,team_t_player1_is_alive,team_t_player1_equipped_weapon,team_t_player1_has_helmet,team_t_player1_has_kevlar,team_t_player1_hp,team_t_player1_equipment_value,team_t_player2_is_alive,team_t_player2_equipped_weapon,team_t_player2_has_helmet,team_t_player2_has_kevlar,team_t_player2_hp,team_t_player2_equipment_value,team_t_player3_is_alive,team_t_player3_equipped_weapon,team_t_player3_has_helmet,team_t_player3_has_kevlar,team_t_player3_hp,team_t_player3_equipment_value,team_t_player4_is_alive,team_t_player4_equipped_weapon,team_t_player4_has_helmet,team_t_player4_has_kevlar,team_t_player4_hp,team_t_player4_equipment_value,team_t_player5_is_alive,team_t_player5_equipped_weapon,team_t_player5_has_helmet,team_t_player5_has_kevlar,team_t_player5_hp,team_t_player5_equipment_value
True,de_mirage,26.30816,B,6,6,15,False,Unknown,False,False,0,4550,False,False,Unknown,False,False,0,4700,False,True,Knife,True,True,73,6150,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,6950,False,Unknown,False,False,0,4600,False,Unknown,False,False,0,5400,False,Unknown,False,False,0,4600
True,de_mirage,27.30919,B,6,6,15,False,Unknown,False,False,0,4550,False,False,Unknown,False,False,0,4700,False,True,Knife,True,True,73,6150,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,6950,False,Unknown,False,False,0,4600,False,Unknown,False,False,0,5400,False,Unknown,False,False,0,4600
True,de_mirage,28.31021,B,6,6,15,False,Unknown,False,False,0,4550,False,False,Unknown,False,False,0,4700,False,True,Knife,True,True,73,6150,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,6950,False,Unknown,False,False,0,4600,False,Unknown,False,False,0,5400,False,Unknown,False,False,0,4600
True,de_mirage,29.31123,B,6,6,15,False,Unknown,False,False,0,4550,False,False,Unknown,False,False,0,4700,False,True,Knife,True,True,73,6150,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,6950,False,Unknown,False,False,0,4600,False,Unknown,False,False,0,5400,False,Unknown,False,False,0,4600
True,de_mirage,30.31226,B,6,6,15,False,Unknown,False,False,0,4550,False,False,Unknown,False,False,0,4700,False,True,Knife,True,True,73,6150,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,4500,False,False,Unknown,False,False,0,5000,False,Unknown,False,False,0,6950,False,Unknown,False,False,0,4600,False,Unknown,False,False,0,5400,False,Unknown,False,False,0,4600
False,de_mirage,0.735127,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,Knife,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,Glock,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,1.736151,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,2.737175,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,Knife,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,3.738199,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,Knife,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,4.739223,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,5.740247,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,6.741271,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,7.742295,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,8.743319,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,9.744343,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,10.74537,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,11.74639,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,12.74741,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,13.74844,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,14.74946,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,15.75049,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,16.75151,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,17.75253,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,18.75356,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,19.75458,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,20.75561,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,Incendiary,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,21.75663,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,22.75765,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,23.75868,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,24.7597,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,25.76073,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,True,M4A4,True,True,100,6100,True,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,26.76175,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,False,Unknown,False,False,0,6100,False,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,27.76278,B,9,9,15,True,AWP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,False,Unknown,False,False,0,6100,False,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,Knife,False,True,100,5800,False,Unknown,False,False,0,5000,True,AK47,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,28.7638,B,9,9,15,True,USP,False,True,100,7300,True,False,Unknown,False,False,0,7800,False,False,Unknown,False,False,0,6100,False,False,Unknown,False,False,0,6050,False,False,Unknown,False,False,0,7350,False,False,Unknown,False,False,0,3500,True,AWP,False,True,15,5800,False,Unknown,False,False,0,5000,True,HE,True,True,83,4400,False,Unknown,False,False,0,4300
False,de_mirage,0.203333,A,12,12,15,False,Unknown,False,False,0,4750,False,True,Flash,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Knife,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,1.204357,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,Smoke,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,2.205381,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,Smoke,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,3.206405,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,4.207429,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,5.208453,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,6.209477,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,Flash,True,True,86,5000
False,de_mirage,7.210501,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,Flash,True,True,86,5000
False,de_mirage,8.211525,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,9.212549,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,10.21357,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,AK47,True,True,100,5000,True,AK47,True,True,100,4900,True,Knife,True,True,86,5000
False,de_mirage,11.2146,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,True,Scout,True,True,100,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,100,7050,True,Knife,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,12.21562,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,Knife,True,True,32,7050,True,Knife,True,True,100,5000,True,AK47,True,True,100,4900,True,AK47,True,True,86,5000
False,de_mirage,13.21665,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,Knife,True,True,100,5000,True,AK47,True,True,27,4900,True,Flash,True,True,86,5000
False,de_mirage,14.21767,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,Knife,True,True,32,7050,True,Knife,True,True,100,5000,False,Unknown,False,False,0,4900,True,Flash,True,True,86,5000
False,de_mirage,15.21869,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,Knife,True,True,32,7050,True,Knife,True,True,100,5000,False,Unknown,False,False,0,4900,True,Molotov,True,True,86,5000
False,de_mirage,16.21972,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,Knife,True,True,100,5000,False,Unknown,False,False,0,4900,True,Molotov,True,True,86,5000
False,de_mirage,17.22074,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,Knife,True,True,100,5000,False,Unknown,False,False,0,4900,True,Molotov,True,True,86,5000
False,de_mirage,18.22177,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,Molotov,True,True,86,5000
False,de_mirage,19.22279,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,Molotov,True,True,86,5000
False,de_mirage,20.22381,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,21.22484,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,22.22586,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,Smoke,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,23.22688,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,Smoke,True,True,100,4600,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,24.22791,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,USP,True,True,100,4300,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,25.22893,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4300,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,26.22996,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4300,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,27.23098,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4300,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,28.232,A,12,12,15,False,Unknown,False,False,0,4750,False,True,M4A4,True,True,100,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4300,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,29.23303,A,12,12,15,False,Unknown,False,False,0,4750,False,False,Unknown,False,False,0,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,100,4300,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,AWP,True,True,32,7050,True,AK47,True,True,100,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,30.23405,A,12,12,15,False,Unknown,False,False,0,4750,False,False,Unknown,False,False,0,4800,False,False,Unknown,False,False,0,4400,False,True,M4A4,True,True,13,4300,False,False,Unknown,False,False,0,2900,False,False,Unknown,False,False,0,5000,True,P250,True,True,32,7050,True,AK47,True,True,50,5000,False,Unknown,False,False,0,4900,True,AK47,True,True,86,5000
False,de_mirage,1.001024,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,HE,True,True,79,5700,True,False,Unknown,False,False,0,7250,False,True,CZ,True,True,93,2600,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,2.002048,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,Knife,True,True,79,5700,True,False,Unknown,False,False,0,7250,False,True,CZ,True,True,93,2600,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,3.003072,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5700,True,False,Unknown,False,False,0,7250,False,True,CZ,True,True,61,2600,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
False,de_mirage,4.004096,A,16,1,15,False,Unknown,False,False,0,5650,False,False,Unknown,False,False,0,5200,False,False,Unknown,False,False,0,6100,False,True,AK47,True,True,79,5700,True,False,Unknown,False,False,0,7250,False,False,Unknown,False,False,0,2200,True,AWP,False,True,18,5900,False,Unknown,False,False,0,3900,True,AK47,True,True,57,3900,False,Unknown,False,False,0,3400
